LogType,Timestamp,Key,Value
INFO,2025-11-01T21:32:13.038,InputGrab,GameObject
INFO,2025-11-01T21:32:14.047,InputGrabBreak,GameObject
INFO,2025-11-01T21:32:14.694,폭탄 GameObject을(를) 감지했습니다.,True
INFO,2025-11-01T21:32:14.695,충돌 감지: GameObject 즉시 폭발 처리 (CollisionExplosion 모드),True
INFO,2025-11-01T21:32:14.700,[ClimaxController] 폭발 처리 모드: CollisionExplosion for GameObject,1
INFO,2025-11-01T21:32:14.700,[BombManager] 폭탄 GameObject이(가) 폭발했습니다.,1
INFO,2025-11-01T21:32:14.701,[ClimaxController] 폭탄 폭발: GameObject at (2.48, -9.16, -16.21),1
INFO,2025-11-01T21:32:14.701,[climax]폭발 요청 폭발 진행,True
INFO,2025-11-01T21:32:17.291,StageBegin,정전
INFO,2025-11-01T21:32:17.293,InputGrab,root
INFO,2025-11-01T21:32:18.764,CameraRotate,"(-32.25,40.00)"
INFO,2025-11-01T21:32:19.553,InputGrab,Bomb
INFO,2025-11-01T21:32:20.048,InputGrabBreak,Bomb
INFO,2025-11-01T21:32:20.672,InputGrab,Bomb (1)
INFO,2025-11-01T21:32:21.441,InputGrabBreak,Bomb (1)
INFO,2025-11-01T21:32:21.939,폭탄 Bomb을(를) 감지했습니다.,True
INFO,2025-11-01T21:32:21.939,충돌 감지: Bomb 즉시 폭발 처리 (CollisionExplosion 모드),True
INFO,2025-11-01T21:32:21.939,[ClimaxController] 폭발 처리 모드: CollisionExplosion for Bomb,1
INFO,2025-11-01T21:32:21.939,[BombManager] 폭탄 Bomb이(가) 폭발했습니다.,1
INFO,2025-11-01T21:32:21.940,[ClimaxController] 폭탄 폭발: Bomb at (4.79, -18.91, -24.02),1
INFO,2025-11-01T21:32:21.940,[climax]폭발 요청 폭발 진행,True
INFO,2025-11-01T21:32:22.814,InputGrab,Bomb (1)
INFO,2025-11-01T21:32:23.210,폭탄 Bomb (1)을(를) 감지했습니다.,True
INFO,2025-11-01T21:32:23.210,충돌 감지: Bomb (1) 즉시 폭발 처리 (CollisionExplosion 모드),True
INFO,2025-11-01T21:32:23.210,[ClimaxController] 폭발 처리 모드: CollisionExplosion for Bomb (1),1
INFO,2025-11-01T21:32:23.210,[BombManager] 폭탄 Bomb (1)이(가) 폭발했습니다.,1
INFO,2025-11-01T21:32:23.210,[ClimaxController] 폭탄 폭발: Bomb (1) at (3.50, -17.52, -27.74),1
INFO,2025-11-01T21:32:23.210,[climax]폭발 요청 폭발 진행,True
INFO,2025-11-01T21:32:23.248,InputGrabBreak,Bomb (1)
INFO,2025-11-01T21:32:24.207,InputGrab,Bomb
INFO,2025-11-01T21:32:24.580,InputGrabBreak,Bomb
INFO,2025-11-01T21:32:25.655,CameraRotate,"(51.75,-2.50)"
INFO,2025-11-01T21:32:26.273,InputGrab,Bomb
