LogType,Timestamp,Key,Value
INFO,2025-11-04T00:05:42.165,InputGrab,GameObject
INFO,2025-11-04T00:05:42.432,InputGrabBreak,GameObject
INFO,2025-11-04T00:05:42.925,CameraRotate,"(0.00,0.00)"
INFO,2025-11-04T00:05:43.991,폭탄 GameObject을(를) 감지했습니다.,True
INFO,2025-11-04T00:05:43.993,충돌 감지: GameObject 즉시 폭발 처리 (CollisionExplosion 모드),True
INFO,2025-11-04T00:05:43.996,[ClimaxController] 폭발 처리 모드: CollisionExplosion for GameObject,1
INFO,2025-11-04T00:05:43.996,[BombManager] 폭탄 GameObject이(가) 폭발했습니다.,1
INFO,2025-11-04T00:05:43.997,[ClimaxController] 폭탄 폭발: GameObject at (-20.17, -9.30, -10.09),1
INFO,2025-11-04T00:05:43.997,[climax]폭발 요청 폭발 진행,True
INFO,2025-11-04T00:05:46.450,StageBegin,미국 : 자유의 여신상
INFO,2025-11-04T00:05:46.452,InputGrab,root
WARNING,2025-11-04T00:05:46.465,MissingReference,[ClearManager] StageGoalUI가 할당되지 않았습니다. Inspector에서 할당해주세요.
INFO,2025-11-04T00:05:48.101,CameraRotate,"(-85.00,25.00)"
INFO,2025-11-04T00:05:48.699,InputGrab,Bomb (2)
INFO,2025-11-04T00:05:48.884,InputGrabBreak,Bomb (2)
INFO,2025-11-04T00:05:49.961,InputGrab,Bomb (1)
INFO,2025-11-04T00:05:50.083,InputGrabBreak,Bomb (1)
INFO,2025-11-04T00:05:50.449,CameraRotate,"(-65.00,4.75)"
INFO,2025-11-04T00:05:50.932,InputGrab,Bomb (1)
INFO,2025-11-04T00:05:51.123,InputGrabBreak,Bomb (1)
INFO,2025-11-04T00:05:51.419,CameraRotate,"(-36.00,-4.00)"
INFO,2025-11-04T00:05:51.743,폭탄 Bomb (2)을(를) 감지했습니다.,True
INFO,2025-11-04T00:05:51.743,충돌 감지: Bomb (2) 즉시 폭발 처리 (CollisionExplosion 모드),True
INFO,2025-11-04T00:05:51.743,[ClimaxController] 폭발 처리 모드: CollisionExplosion for Bomb (2),1
INFO,2025-11-04T00:05:51.743,[BombManager] 폭탄 Bomb (2)이(가) 폭발했습니다.,1
INFO,2025-11-04T00:05:51.744,[ClimaxController] 폭탄 폭발: Bomb (2) at (7.54, -19.66, 29.26),1
INFO,2025-11-04T00:05:51.744,[climax]폭발 요청 폭발 진행,True
INFO,2025-11-04T00:05:51.930,InputGrab,Bomb (2)
INFO,2025-11-04T00:05:52.033,InputGrabBreak,Bomb (2)
INFO,2025-11-04T00:05:52.634,InputGrab,Bomb (2)
INFO,2025-11-04T00:05:52.763,InputGrabBreak,Bomb (2)
INFO,2025-11-04T00:05:52.963,폭탄 Bomb (1)을(를) 감지했습니다.,True
INFO,2025-11-04T00:05:52.963,충돌 감지: Bomb (1) 즉시 폭발 처리 (CollisionExplosion 모드),True
INFO,2025-11-04T00:05:52.963,[ClimaxController] 폭발 처리 모드: CollisionExplosion for Bomb (1),1
INFO,2025-11-04T00:05:52.963,[BombManager] 폭탄 Bomb (1)이(가) 폭발했습니다.,1
INFO,2025-11-04T00:05:52.963,[ClimaxController] 폭탄 폭발: Bomb (1) at (-0.02, -18.86, 14.31),1
INFO,2025-11-04T00:05:52.963,[climax]폭발 요청 폭발 진행,True
INFO,2025-11-04T00:05:53.314,CameraRotate,"(-62.00,18.50)"
INFO,2025-11-04T00:05:53.811,InputGrab,Bomb (1)
INFO,2025-11-04T00:05:53.884,폭탄 Bomb (1)을(를) 감지했습니다.,True
INFO,2025-11-04T00:05:53.884,충돌 감지: Bomb (1) 즉시 폭발 처리 (CollisionExplosion 모드),True
INFO,2025-11-04T00:05:53.884,[ClimaxController] 폭발 처리 모드: CollisionExplosion for Bomb (1),1
INFO,2025-11-04T00:05:53.884,[BombManager] 폭탄 Bomb (1)이(가) 폭발했습니다.,1
INFO,2025-11-04T00:05:53.885,[ClimaxController] 폭탄 폭발: Bomb (1) at (-18.04, -19.10, 16.47),1
INFO,2025-11-04T00:05:53.885,[climax]폭발 요청 폭발 진행,True
INFO,2025-11-04T00:05:54.001,InputGrabBreak,Bomb (1)
INFO,2025-11-04T00:05:54.245,CameraRotate,"(-24.00,-8.00)"
INFO,2025-11-04T00:05:54.688,InputGrab,Bomb (2)
INFO,2025-11-04T00:05:54.922,InputGrabBreak,Bomb (2)
